date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:02:38	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2026%20Jan%202021%2002:02:38%20GMT	https://citizentrustonlinebk.com/contact-us.html	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/contact-us.98.delayed	(from https://citizentrustonlinebk.com/Mobile-Wallet.php)
18:02:39	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2026%20Jan%202021%2002:02:40%20GMT	https://citizentrustonlinebk.com/login.html	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/login.99.delayed	(from https://citizentrustonlinebk.com/Mobile-Wallet.php)
18:02:41	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2026%20Jan%202021%2002:02:41%20GMT	https://citizentrustonlinebk.com/images/xbg_reg.jpg.pagespeed.ic.ufPUIaGYX7.html	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/images/xbg_reg.jpg.pagespeed.ic.ufPUIaGYX7.9a.delayed	(from https://citizentrustonlinebk.com/Mobile-Wallet.php)
18:02:42	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2026%20Jan%202021%2002:02:42%20GMT	https://citizentrustonlinebk.com/images/slider/xmobile_slider.png.pagespeed.ic.3nqiv0B8PA.html	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/images/slider/xmobile_slider.png.pagespeed.ic.3nqiv0B8PA.9b.delayed	(from https://citizentrustonlinebk.com/Mobile-Wallet.php)
18:02:43	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2026%20Jan%202021%2002:02:44%20GMT	https://citizentrustonlinebk.com/images/slider/xlock-open.png.pagespeed.ic.AoSbGasDJO.html	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/images/slider/xlock-open.png.pagespeed.ic.AoSbGasDJO.9c.delayed	(from https://citizentrustonlinebk.com/Mobile-Wallet.php)
18:02:45	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2026%20Jan%202021%2002:02:45%20GMT	https://citizentrustonlinebk.com/images/modal/internet-banking.gif.pagespeed.ce.zSYV8PG9gk.html	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/images/modal/internet-banking.gif.pagespeed.ce.zSYV8PG9gk.9d.delayed	(from https://citizentrustonlinebk.com/Mobile-Wallet.php)
18:03:05	1469/1469	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Jan%202021%2002:02:47%20GMT	https://citizentrustonlinebk.com/main/?C=N;O=A	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/indexb70a.html	(from https://citizentrustonlinebk.com/main/?C=N;O=D)
18:03:05	1469/1469	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Jan%202021%2002:02:47%20GMT	https://citizentrustonlinebk.com/main/?C=M;O=D	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/index72c9.html	(from https://citizentrustonlinebk.com/main/?C=M;O=A)
18:03:05	1469/1469	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Jan%202021%2002:02:47%20GMT	https://citizentrustonlinebk.com/main/?C=S;O=D	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/index5851.html	(from https://citizentrustonlinebk.com/main/?C=S;O=A)
18:03:05	1469/1469	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Jan%202021%2002:02:47%20GMT	https://citizentrustonlinebk.com/main/?C=D;O=D	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/indexad3f.html	(from https://citizentrustonlinebk.com/main/?C=D;O=A)
18:03:26	1306/1306	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Jan%202021%2002:03:07%20GMT	https://citizentrustonlinebk.com/main/assets/?C=N;O=D	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/assets/indexc052.html	(from https://citizentrustonlinebk.com/main/assets/)
18:03:26	1306/1306	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Jan%202021%2002:03:08%20GMT	https://citizentrustonlinebk.com/main/assets/?C=M;O=A	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/assets/indexf8a0.html	(from https://citizentrustonlinebk.com/main/assets/)
18:03:26	1306/1306	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Jan%202021%2002:03:08%20GMT	https://citizentrustonlinebk.com/main/assets/?C=S;O=A	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/assets/indexbfec.html	(from https://citizentrustonlinebk.com/main/assets/)
18:03:26	1306/1306	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Jan%202021%2002:03:08%20GMT	https://citizentrustonlinebk.com/main/assets/?C=D;O=A	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/assets/index30b5.html	(from https://citizentrustonlinebk.com/main/assets/)
18:03:46	1560/1560	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Jan%202021%2002:03:28%20GMT	https://citizentrustonlinebk.com/main/assets/css/	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/assets/css/index.html	(from https://citizentrustonlinebk.com/main/assets/)
18:03:47	4155/4155	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Jan%202021%2002:03:28%20GMT	https://citizentrustonlinebk.com/main/assets/fonts/	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/assets/fonts/index.html	(from https://citizentrustonlinebk.com/main/assets/)
18:03:47	813/813	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Jan%202021%2002:03:28%20GMT	https://citizentrustonlinebk.com/main/assets/img/	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/assets/img/index.html	(from https://citizentrustonlinebk.com/main/assets/)
18:03:47	2508/2508	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Jan%202021%2002:03:28%20GMT	https://citizentrustonlinebk.com/main/assets/js/	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/assets/js/index.html	(from https://citizentrustonlinebk.com/main/assets/)
18:03:48	1328/1328	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Jan%202021%2002:03:48%20GMT	https://citizentrustonlinebk.com/main/css/?C=N;O=D	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/css/indexc052.html	(from https://citizentrustonlinebk.com/main/css/)
18:03:48	1328/1328	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Jan%202021%2002:03:48%20GMT	https://citizentrustonlinebk.com/main/css/?C=M;O=A	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/css/indexf8a0.html	(from https://citizentrustonlinebk.com/main/css/)
18:03:48	1328/1328	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Jan%202021%2002:03:48%20GMT	https://citizentrustonlinebk.com/main/css/?C=S;O=A	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/css/indexbfec.html	(from https://citizentrustonlinebk.com/main/css/)
18:03:49	1328/1328	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Jan%202021%2002:03:49%20GMT	https://citizentrustonlinebk.com/main/css/?C=D;O=A	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/css/index30b5.html	(from https://citizentrustonlinebk.com/main/css/)
18:03:50	95/95	---M--	200	added ('OK')	text/css	date:Fri,%2008%20Nov%202019%2012:53:38%20GMT	https://citizentrustonlinebk.com/main/dashboard/dash_style.css	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/dashboard/dash_style.css	(from https://citizentrustonlinebk.com/main/dashboard/)
18:04:10	805/805	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Jan%202021%2002:03:51%20GMT	https://citizentrustonlinebk.com/main/dashboard/?C=N;O=D	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/dashboard/indexc052.html	(from https://citizentrustonlinebk.com/main/dashboard/)
18:04:10	805/805	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Jan%202021%2002:03:51%20GMT	https://citizentrustonlinebk.com/main/dashboard/?C=M;O=A	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/dashboard/indexf8a0.html	(from https://citizentrustonlinebk.com/main/dashboard/)
18:04:10	805/805	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Jan%202021%2002:03:51%20GMT	https://citizentrustonlinebk.com/main/dashboard/?C=S;O=A	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/dashboard/indexbfec.html	(from https://citizentrustonlinebk.com/main/dashboard/)
18:04:11	805/805	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Jan%202021%2002:03:52%20GMT	https://citizentrustonlinebk.com/main/dashboard/?C=D;O=A	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/dashboard/index30b5.html	(from https://citizentrustonlinebk.com/main/dashboard/)
18:04:12	8529/8529	---M--	200	added ('OK')	image/png	date:Sun,%2010%20Nov%202019%2020:32:46%20GMT	https://citizentrustonlinebk.com/main/images/logooo.png	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/images/logooo.png	(from https://citizentrustonlinebk.com/main/images/)
18:04:12	3665/3665	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Jan%202021%2002:04:12%20GMT	https://citizentrustonlinebk.com/main/images/?C=N;O=D	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/images/indexc052.html	(from https://citizentrustonlinebk.com/main/images/)
18:04:12	3665/3665	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Jan%202021%2002:04:12%20GMT	https://citizentrustonlinebk.com/main/images/?C=M;O=A	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/images/indexf8a0.html	(from https://citizentrustonlinebk.com/main/images/)
18:04:13	3665/3665	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Jan%202021%2002:04:13%20GMT	https://citizentrustonlinebk.com/main/images/?C=S;O=A	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/images/indexbfec.html	(from https://citizentrustonlinebk.com/main/images/)
18:04:13	3665/3665	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Jan%202021%2002:04:14%20GMT	https://citizentrustonlinebk.com/main/images/?C=D;O=A	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/images/index30b5.html	(from https://citizentrustonlinebk.com/main/images/)
18:04:14	834/834	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Jan%202021%2002:04:14%20GMT	https://citizentrustonlinebk.com/main/images/Prepaid%20Card/	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/images/Prepaid%20Card/index.html	(from https://citizentrustonlinebk.com/main/images/)
18:04:14	315/315	---M-Z	200	added ('OK')	text/html	date:Thu,%2002%20Jul%202020%2015:06:10%20GMT	https://citizentrustonlinebk.com/main/images/xbg_reg.jpg.pagespeed.ic.ufPUIaGYX7.html	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/images/xbg_reg.jpg.pagespeed.ic.ufPUIaGYX7.html	(from https://citizentrustonlinebk.com/main/images/)
18:04:33	2697/2697	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Jan%202021%2002:04:15%20GMT	https://citizentrustonlinebk.com/main/images/about/	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/images/about/index.html	(from https://citizentrustonlinebk.com/main/images/)
18:04:33	833/833	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Jan%202021%2002:04:15%20GMT	https://citizentrustonlinebk.com/main/images/call-to-action/	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/images/call-to-action/index.html	(from https://citizentrustonlinebk.com/main/images/)
18:04:35	1021/1021	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Jan%202021%2002:04:16%20GMT	https://citizentrustonlinebk.com/main/images/contact/	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/images/contact/index.html	(from https://citizentrustonlinebk.com/main/images/)
18:04:35	835/835	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Jan%202021%2002:04:16%20GMT	https://citizentrustonlinebk.com/main/images/feature-box/	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/images/feature-box/index.html	(from https://citizentrustonlinebk.com/main/images/)
18:04:53	1044/1044	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Jan%202021%2002:04:34%20GMT	https://citizentrustonlinebk.com/main/images/modal/	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/images/modal/index.html	(from https://citizentrustonlinebk.com/main/images/)
18:04:54	1212/1212	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Jan%202021%2002:04:36%20GMT	https://citizentrustonlinebk.com/main/images/partnership/	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/images/partnership/index.html	(from https://citizentrustonlinebk.com/main/images/)
18:04:55	819/819	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Jan%202021%2002:04:36%20GMT	https://citizentrustonlinebk.com/main/images/product/	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/images/product/index.html	(from https://citizentrustonlinebk.com/main/images/)
18:04:55	1916/1916	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Jan%202021%2002:04:36%20GMT	https://citizentrustonlinebk.com/main/images/security/	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/images/security/index.html	(from https://citizentrustonlinebk.com/main/images/)
18:05:14	5238/5238	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Jan%202021%2002:04:55%20GMT	https://citizentrustonlinebk.com/main/images/slider/	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/images/slider/index.html	(from https://citizentrustonlinebk.com/main/images/)
18:05:15	813/813	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Jan%202021%2002:04:56%20GMT	https://citizentrustonlinebk.com/main/images/tab/	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/images/tab/index.html	(from https://citizentrustonlinebk.com/main/images/)
18:05:16	814/814	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Jan%202021%2002:04:57%20GMT	https://citizentrustonlinebk.com/main/images/team/	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/images/team/index.html	(from https://citizentrustonlinebk.com/main/images/)
18:05:16	4568/4568	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Jan%202021%2002:04:57%20GMT	https://citizentrustonlinebk.com/main/images/template/	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/images/template/index.html	(from https://citizentrustonlinebk.com/main/images/)
18:05:34	838/838	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Jan%202021%2002:05:15%20GMT	https://citizentrustonlinebk.com/main/images/verification/	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/images/verification/index.html	(from https://citizentrustonlinebk.com/main/images/)
18:05:35	1139/1139	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Jan%202021%2002:05:17%20GMT	https://citizentrustonlinebk.com/main/js/?C=N;O=D	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/js/indexc052.html	(from https://citizentrustonlinebk.com/main/js/)
18:05:36	1139/1139	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Jan%202021%2002:05:18%20GMT	https://citizentrustonlinebk.com/main/js/?C=M;O=A	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/js/indexf8a0.html	(from https://citizentrustonlinebk.com/main/js/)
18:05:36	1139/1139	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Jan%202021%2002:05:18%20GMT	https://citizentrustonlinebk.com/main/js/?C=S;O=A	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/js/indexbfec.html	(from https://citizentrustonlinebk.com/main/js/)
18:05:54	1139/1139	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Jan%202021%2002:05:36%20GMT	https://citizentrustonlinebk.com/main/js/?C=D;O=A	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/js/index30b5.html	(from https://citizentrustonlinebk.com/main/js/)
18:05:56	1306/1306	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Jan%202021%2002:05:38%20GMT	https://citizentrustonlinebk.com/main/assets/?C=N;O=A	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/assets/indexb70a.html	(from https://citizentrustonlinebk.com/main/assets/?C=N;O=D)
18:05:56	1306/1306	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Jan%202021%2002:05:38%20GMT	https://citizentrustonlinebk.com/main/assets/?C=M;O=D	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/assets/index72c9.html	(from https://citizentrustonlinebk.com/main/assets/?C=M;O=A)
18:05:56	1306/1306	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Jan%202021%2002:05:38%20GMT	https://citizentrustonlinebk.com/main/assets/?C=S;O=D	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/assets/index5851.html	(from https://citizentrustonlinebk.com/main/assets/?C=S;O=A)
18:05:57	1306/1306	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Jan%202021%2002:05:57%20GMT	https://citizentrustonlinebk.com/main/assets/?C=D;O=D	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/assets/indexad3f.html	(from https://citizentrustonlinebk.com/main/assets/?C=D;O=A)
18:05:59	1560/1560	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Jan%202021%2002:05:59%20GMT	https://citizentrustonlinebk.com/main/assets/css/?C=N;O=D	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/assets/css/indexc052.html	(from https://citizentrustonlinebk.com/main/assets/css/)
18:05:59	1560/1560	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Jan%202021%2002:05:59%20GMT	https://citizentrustonlinebk.com/main/assets/css/?C=S;O=A	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/assets/css/indexbfec.html	(from https://citizentrustonlinebk.com/main/assets/css/)
18:05:59	1560/1560	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Jan%202021%2002:05:59%20GMT	https://citizentrustonlinebk.com/main/assets/css/?C=M;O=A	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/assets/css/indexf8a0.html	(from https://citizentrustonlinebk.com/main/assets/css/)
18:06:00	315/315	---M-Z	200	added ('OK')	text/html	date:Thu,%2002%20Jul%202020%2015:06:10%20GMT	https://citizentrustonlinebk.com/main/assets/fonts/fontawesome-webfont3e6e3e6e3e6e3e6e-2.html	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/assets/fonts/fontawesome-webfont3e6e3e6e3e6e3e6e-2.html	(from https://citizentrustonlinebk.com/main/assets/fonts/)
18:06:01	1560/1560	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Jan%202021%2002:06:01%20GMT	https://citizentrustonlinebk.com/main/assets/css/?C=D;O=A	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/assets/css/index30b5.html	(from https://citizentrustonlinebk.com/main/assets/css/)
18:06:01	4155/4155	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Jan%202021%2002:06:01%20GMT	https://citizentrustonlinebk.com/main/assets/fonts/?C=M;O=A	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/assets/fonts/indexf8a0.html	(from https://citizentrustonlinebk.com/main/assets/fonts/)
18:06:01	4155/4155	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Jan%202021%2002:06:01%20GMT	https://citizentrustonlinebk.com/main/assets/fonts/?C=N;O=D	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/assets/fonts/indexc052.html	(from https://citizentrustonlinebk.com/main/assets/fonts/)
18:06:02	4155/4155	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Jan%202021%2002:06:02%20GMT	https://citizentrustonlinebk.com/main/assets/fonts/?C=S;O=A	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/assets/fonts/indexbfec.html	(from https://citizentrustonlinebk.com/main/assets/fonts/)
18:06:02	315/315	---M-Z	200	added ('OK')	text/html	date:Thu,%2002%20Jul%202020%2015:06:10%20GMT	https://citizentrustonlinebk.com/main/assets/fonts/fontawesome-webfont3e6e3e6e3e6e3e6e-3.html	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/assets/fonts/fontawesome-webfont3e6e3e6e3e6e3e6e-3.html	(from https://citizentrustonlinebk.com/main/assets/fonts/)
18:06:02	4155/4155	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Jan%202021%2002:06:03%20GMT	https://citizentrustonlinebk.com/main/assets/fonts/?C=D;O=A	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/assets/fonts/index30b5.html	(from https://citizentrustonlinebk.com/main/assets/fonts/)
18:06:03	315/315	---M-Z	200	added ('OK')	text/html	date:Thu,%2002%20Jul%202020%2015:06:10%20GMT	https://citizentrustonlinebk.com/main/assets/fonts/fontawesome-webfont3e6e3e6e3e6e3e6e-4.html	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/assets/fonts/fontawesome-webfont3e6e3e6e3e6e3e6e-4.html	(from https://citizentrustonlinebk.com/main/assets/fonts/)
18:06:05	315/315	---M-Z	200	added ('OK')	text/html	date:Thu,%2002%20Jul%202020%2015:06:10%20GMT	https://citizentrustonlinebk.com/main/assets/fonts/fontawesome-webfont3e6e3e6e3e6e3e6e.html	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/assets/fonts/fontawesome-webfont3e6e3e6e3e6e3e6e.html	(from https://citizentrustonlinebk.com/main/assets/fonts/)
18:06:07	77160/77160	---M--	200	added ('OK')	font/woff2	date:Fri,%2025%20Oct%202019%2006:43:46%20GMT	https://citizentrustonlinebk.com/main/assets/fonts/fontawesome-webfont3e6e3e6e3e6e3e6e.woff2	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/assets/fonts/fontawesome-webfont3e6e3e6e3e6e3e6e.woff2	(from https://citizentrustonlinebk.com/main/assets/fonts/)
18:06:08	315/315	---M-Z	200	added ('OK')	text/html	date:Thu,%2002%20Jul%202020%2015:06:10%20GMT	https://citizentrustonlinebk.com/main/assets/fonts/fontawesome-webfontd41dd41dd41dd41d.html	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/assets/fonts/fontawesome-webfontd41dd41dd41dd41d.html	(from https://citizentrustonlinebk.com/main/assets/fonts/)
18:06:09	315/315	---M-Z	200	added ('OK')	text/html	date:Thu,%2002%20Jul%202020%2015:06:10%20GMT	https://citizentrustonlinebk.com/main/assets/fonts/glyphicons-halflings-regulard41dd41dd41dd41d.html	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/assets/fonts/glyphicons-halflings-regulard41dd41dd41dd41d.html	(from https://citizentrustonlinebk.com/main/assets/fonts/)
18:06:10	315/315	---M-Z	200	added ('OK')	text/html	date:Thu,%2002%20Jul%202020%2015:06:10%20GMT	https://citizentrustonlinebk.com/main/assets/fonts/themify9f249f249f249f24-2.html	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/assets/fonts/themify9f249f249f249f24-2.html	(from https://citizentrustonlinebk.com/main/assets/fonts/)
18:06:12	315/315	---M-Z	200	added ('OK')	text/html	date:Thu,%2002%20Jul%202020%2015:06:10%20GMT	https://citizentrustonlinebk.com/main/assets/fonts/themify9f249f249f249f24-3.html	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/assets/fonts/themify9f249f249f249f24-3.html	(from https://citizentrustonlinebk.com/main/assets/fonts/)
18:06:13	315/315	---M-Z	200	added ('OK')	text/html	date:Thu,%2002%20Jul%202020%2015:06:10%20GMT	https://citizentrustonlinebk.com/main/assets/fonts/themify9f249f249f249f24.html	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/assets/fonts/themify9f249f249f249f24.html	(from https://citizentrustonlinebk.com/main/assets/fonts/)
18:06:15	56108/56108	---M--	200	added ('OK')	font/woff	date:Fri,%2025%20Oct%202019%2006:43:46%20GMT	https://citizentrustonlinebk.com/main/assets/fonts/themify9f249f249f249f24.woff	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/assets/fonts/themify9f249f249f249f24.woff	(from https://citizentrustonlinebk.com/main/assets/fonts/)
18:06:16	315/315	---M-Z	200	added ('OK')	text/html	date:Thu,%2002%20Jul%202020%2015:06:10%20GMT	https://citizentrustonlinebk.com/main/assets/fonts/themifyd41dd41dd41dd41d.html	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/assets/fonts/themifyd41dd41dd41dd41d.html	(from https://citizentrustonlinebk.com/main/assets/fonts/)
18:06:37	813/813	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Jan%202021%2002:06:18%20GMT	https://citizentrustonlinebk.com/main/assets/img/?C=N;O=D	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/assets/img/indexc052.html	(from https://citizentrustonlinebk.com/main/assets/img/)
18:06:37	813/813	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Jan%202021%2002:06:18%20GMT	https://citizentrustonlinebk.com/main/assets/img/?C=M;O=A	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/assets/img/indexf8a0.html	(from https://citizentrustonlinebk.com/main/assets/img/)
18:06:37	813/813	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Jan%202021%2002:06:18%20GMT	https://citizentrustonlinebk.com/main/assets/img/?C=S;O=A	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/assets/img/indexbfec.html	(from https://citizentrustonlinebk.com/main/assets/img/)
18:06:37	813/813	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Jan%202021%2002:06:18%20GMT	https://citizentrustonlinebk.com/main/assets/img/?C=D;O=A	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/assets/img/index30b5.html	(from https://citizentrustonlinebk.com/main/assets/img/)
18:06:57	2508/2508	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Jan%202021%2002:06:39%20GMT	https://citizentrustonlinebk.com/main/assets/js/?C=N;O=D	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/assets/js/indexc052.html	(from https://citizentrustonlinebk.com/main/assets/js/)
18:06:57	2508/2508	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Jan%202021%2002:06:39%20GMT	https://citizentrustonlinebk.com/main/assets/js/?C=S;O=A	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/assets/js/indexbfec.html	(from https://citizentrustonlinebk.com/main/assets/js/)
18:06:58	2508/2508	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Jan%202021%2002:06:39%20GMT	https://citizentrustonlinebk.com/main/assets/js/?C=M;O=A	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/assets/js/indexf8a0.html	(from https://citizentrustonlinebk.com/main/assets/js/)
18:06:58	2508/2508	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Jan%202021%2002:06:39%20GMT	https://citizentrustonlinebk.com/main/assets/js/?C=D;O=A	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/assets/js/index30b5.html	(from https://citizentrustonlinebk.com/main/assets/js/)
18:07:17	1328/1328	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Jan%202021%2002:06:59%20GMT	https://citizentrustonlinebk.com/main/css/?C=N;O=A	C:/Users/user/Desktop/ubb/citizentrustonlinebk.com/main/css/indexb70a.html	(from https://citizentrustonlinebk.com/main/css/?C=N;O=D)
